"Index","Quantity","Part Number","Manufacturer Part Number","Description","Customer Reference","Available","Backorder","Unit Price","Extended Price USD"
"1","1","AE10985-ND","A-DS 25 PP/Z","CONN D-SUB PLUG 25POS VERT SLDR","","1","0","1.16000","1.16"
"2","5","399-9158-1-ND","C0805C104Z3VACTU","CAP CER 0.1UF 25V Y5V 0805","","5","0","0.10000","0.50"
"3","1","497-6537-1-ND","ST3232ECDR","IC TRANSCEIVER FULL 2/2 16SO","","1","0","0.99000","0.99"
"4","1","1568-1464-ND","DEV-14056","TEENSY 3.5 W/ HDRS K64 EVAL BRD","","1","0","31.25000","31.25"
"5","1","2057-PH1RB-02-UA-ND","PH1RB-02-UA","CONN HEADER R/A 2POS 2.54MM","","1","0","0.10000","0.10"
"6","1","S9001-ND","SPC02SYAN","CONN JUMPER SHORTING GOLD FLASH","","1","0","0.10000","0.10"
