"Index","Quantity","Part Number","Manufacturer Part Number","Description","Customer Reference","Available","Backorder","Unit Price","Extended Price USD"
"1","1","1016-1095-5-ND","SP3232EBCN-L","IC TRANSCEIVER FULL 2/2 16SOIC","","1","0","1.23000","1.23"
"2","1","S7045-ND","PPPC121LFBN-RC","CONN HDR 12POS 0.1 GOLD PCB","","1","0","0.81000","0.81"
"3","1","S7049-ND","PPPC161LFBN-RC","CONN HDR 16POS 0.1 GOLD PCB","","1","0","1.02000","1.02"
"4","1","AE10985-ND","A-DS 25 PP/Z","CONN D-SUB PLUG 25POS VERT SLDR","","1","0","1.16000","1.16"
"5","1","1528-1515-ND","2795","EVAL BRD FEATHER 32U4 ADALOGGER","","1","0","21.95000","21.95"
"6","1","1528-1837-ND","1570","BATTERY LITHIUM 3.7V 100MAH","","1","0","5.95000","5.95"
"7","5","732-8045-1-ND","885012207045","CAP CER 0.1UF 16V X7R 0805","","5","0","0.10000","0.50"
"8","1","2223-DS04-254-1L-01BK-ND","DS04-254-1L-01BK","DIP SWITCH, SPST, 2.54 PITCH, RA","","1","0","0.48000","0.48"
